Incident_ID,Date,Incident_Starttime,Incident_Endtime,Incident_Duration,Incident_Priority,Service_Area,Municipality,Damage_Type,LON,LAT
431886,2023-06-19,20:59:18,22:40:01,01:40:43,2,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.87047164740636,52.373505691059
431957,2023-06-20,17:30:23,17:50:21,00:19:58,2,Pieter,Amsterdam,Tree,4.84446256220117,52.3496975939308
431960,2023-06-20,17:40:13,20:16:56,02:36:43,5,Amstelveen,Amstelveen,Tree,4.85428997634606,52.2756195409535
431961,2023-06-20,17:53:58,18:22:49,00:28:51,2,Teunis,Amsterdam,"Fence, Road signs, Scaffolding",4.87247358061302,52.3844794167071
431961,2023-06-20,17:53:58,18:22:49,00:28:51,2,Teunis,Amsterdam,Tree,4.87247358061302,52.3844794167071
431962,2023-06-20,18:00:06,21:24:37,03:24:31,5,Zebra,Amsterdam,Tree,4.94818615586006,52.4043503714969
431969,2023-06-20,18:44:44,19:25:33,00:40:49,2,Amstelveen,Amstelveen,Tree,4.87487031110655,52.3155986260743
432029,2023-06-21,15:02:46,15:32:03,00:29:17,2,Aalsmeer,Aalsmeer,Tree,4.79170460309674,52.2595559636451
432324,2023-06-25,00:04:13,00:37:31,00:33:18,2,Anton,Amsterdam,Tree,4.99144396906988,52.312603727039
432372,2023-06-25,19:34:50,20:49:08,01:14:18,2,Willem,Amsterdam,Tree,4.89976149104392,52.3473407892027
432677,2023-06-29,12:09:35,12:40:09,00:30:34,2,Victor,Amsterdam,Tree,4.93678179331252,52.3495096989949
432873,2023-07-02,11:20:11,13:09:53,01:49:42,5,Pieter,Amsterdam,Tree,4.85519642472046,52.3566219700289
432952,2023-07-03,17:58:22,18:32:05,00:33:43,2,Amstelveen,Ouder-Amstel,Tree,4.92956889406813,52.300318911345
433059,2023-07-05,07:56:29,08:29:30,00:33:01,2,Duivendrecht,Ouder-Amstel,Tree,4.94504391952803,52.3304419063497
433060,2023-07-05,07:59:29,08:58:36,00:59:07,2,Hendrik,Amsterdam,Tree,4.89259622550749,52.3779322501181
433061,2023-07-05,07:58:23,07:59:24,00:01:01,2,Duivendrecht,Ouder-Amstel,Tree,4.94249991039475,52.3295785359753
433063,2023-07-05,08:10:37,09:31:30,01:20:53,5,Hendrik,Amsterdam,Building,4.88585506423145,52.389641828066
433089,2023-07-05,08:33:09,10:14:34,01:41:25,5,Nico,Amsterdam,Unknown,4.90772059757513,52.3917366163044
433090,2023-07-05,08:33:26,09:42:50,01:09:24,2,Hendrik,Amsterdam,Tree,4.88280141485388,52.3739812796571
433098,2023-07-05,08:36:43,08:58:55,00:22:12,2,Aalsmeer,Aalsmeer,Tree,4.75280987709799,52.2312300543614
433099,2023-07-05,08:35:09,13:50:03,05:14:54,5,Pieter,Amsterdam,Tree,4.86554132415651,52.354457023432
433104,2023-07-05,08:39:30,09:34:20,00:54:50,2,Hendrik,Amsterdam,Tree,4.88508539615867,52.377181623605
433111,2023-07-05,08:41:18,08:59:24,00:18:06,2,GBA,Amsterdam,Tree,4.83568091772193,52.3914230668583
433119,2023-07-05,08:45:58,12:05:38,03:19:40,3,Zebra,Amsterdam,Tree,4.93983143413931,52.4007779914549
433120,2023-07-05,08:47:03,10:07:14,01:20:11,2,Teunis,Amsterdam,Unknown,4.84531909020301,52.3841245968028
433121,2023-07-05,08:46:41,10:08:39,01:21:58,2,GBA,Amsterdam,Tree,4.76432426103599,52.4000480417898
433125,2023-07-05,08:47:14,12:05:52,03:18:38,3,Hendrik,Amsterdam,Tree,4.88757932602878,52.3695975568892
433127,2023-07-05,08:47:55,13:50:20,05:02:25,5,Nico,Amsterdam,Tree,4.90491933389748,52.3629466487295
433131,2023-07-05,08:48:29,09:17:14,00:28:45,2,Osdorp,Amsterdam,Tree,4.82012338102133,52.3742009961607
433132,2023-07-05,08:55:25,10:33:17,01:37:52,2,Zebra,Amsterdam,Tree,4.91154046104771,52.4190924124921
433140,2023-07-05,08:54:20,09:14:06,00:19:46,2,Dirk,Amsterdam,Tree,4.88535356381494,52.3508846650261
433141,2023-07-05,08:55:53,12:06:06,03:10:13,3,GBA,Amsterdam,Tree,4.75930655716556,52.4026279954203
433145,2023-07-05,08:56:53,09:30:35,00:33:42,2,Osdorp,Amsterdam,Tree,4.81394666513593,52.3726253577258
433146,2023-07-05,08:57:02,09:29:19,00:32:17,2,Nico,Amsterdam,Tree,4.91093854293008,52.3615869079416
433148,2023-07-05,08:59:27,09:54:05,00:54:38,2,IJsbrand,Amsterdam,Tree,4.88184573966726,52.4153205106481
433151,2023-07-05,09:02:39,12:07:58,03:05:19,3,IJsbrand,Amsterdam,Tree,4.91368720150646,52.402536814802
433152,2023-07-05,09:01:22,12:30:51,03:29:29,2,Osdorp,Amsterdam,Tree,4.82531598173416,52.3758255708286
433155,2023-07-05,08:59:39,09:31:04,00:31:25,2,Dirk,Amsterdam,Tree,4.90296413794155,52.3604940069529
433157,2023-07-05,08:59:41,12:06:39,03:06:58,3,Osdorp,Amsterdam,Tree,4.81744961494239,52.3811446771109
433159,2023-07-05,09:06:58,10:32:49,01:25:51,1,Dirk,Amsterdam,Tree,4.88389548533199,52.3448566753522
433164,2023-07-05,09:01:55,09:51:25,00:49:30,1,Dirk,Amsterdam,Tree,4.89108571303464,52.3449139975102
433165,2023-07-05,09:02:12,12:07:17,03:05:05,3,IJsbrand,Amsterdam,Tree,4.88122167299064,52.4171962630669
433166,2023-07-05,09:02:36,12:07:44,03:05:08,3,Zebra,Amsterdam,Tree,4.94119778491479,52.4095550625396
433171,2023-07-05,09:04:22,09:42:23,00:38:01,2,IJsbrand,Amsterdam,Tree,4.91072856564679,52.4057425271512
433177,2023-07-05,09:05:59,16:05:23,06:59:24,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.89099369059946,52.3531463932575
433179,2023-07-05,09:06:18,12:08:36,03:02:18,3,Hendrik,Amsterdam,Tree,4.88757861746632,52.369660467923
433180,2023-07-05,09:06:19,17:01:51,07:55:32,3,Dirk,Amsterdam,Tree,4.87514448580032,52.356700954631
433183,2023-07-05,09:07:38,11:07:31,01:59:53,2,Amstelveen,Amsterdam,Unknown,4.86864289256919,52.3276960536999
433184,2023-07-05,09:07:48,18:18:15,09:10:27,2,Pieter,Amsterdam,Tree,4.86805202565904,52.3518885747733
433187,2023-07-05,09:08:08,09:27:25,00:19:17,2,IJsbrand,Amsterdam,Building,4.91476026829233,52.4080145696213
433191,2023-07-05,09:09:33,15:59:55,06:50:22,2,IJsbrand,Amsterdam,Tree,4.88204976776035,52.415474170503
433196,2023-07-05,09:11:18,19:04:08,09:52:50,2,Pieter,Amsterdam,Tree,4.85360146575621,52.3623040411972
433198,2023-07-05,09:12:43,12:09:01,02:56:18,3,IJsbrand,Amsterdam,Tree,4.91805138561372,52.410867737966
433200,2023-07-05,09:13:34,18:30:21,09:16:47,2,IJsbrand,Amsterdam,"Fence, Road signs, Scaffolding",4.90797575203357,52.3966718746752
433202,2023-07-05,11:26:52,17:53:55,06:27:03,2,Osdorp,Amsterdam,Tree,4.7808908558906,52.3748424564805
433205,2023-07-05,09:12:04,10:46:01,01:33:57,1,Willem,Amsterdam,"Fence, Road signs, Scaffolding",4.91081511907523,52.3525717213788
433205,2023-07-05,09:12:04,10:46:01,01:33:57,1,Willem,Amsterdam,Tree,4.91081511907523,52.3525717213788
433206,2023-07-05,09:12:04,11:13:40,02:01:36,5,IJsbrand,Amsterdam,Building,4.91631066381594,52.4059445989757
433207,2023-07-05,09:14:59,11:19:24,02:04:25,5,Teunis,Amsterdam,Building,4.88096734926435,52.3841385463007
433208,2023-07-05,09:19:25,16:31:39,07:12:14,2,Zebra,Amsterdam,"Fence, Road signs, Scaffolding",4.95529573918987,52.3940766851588
433210,2023-07-05,09:15:37,12:18:01,03:02:24,2,Willem,Amsterdam,Tree,4.91824589739672,52.3438742999324
433213,2023-07-05,09:14:06,12:09:13,02:55:07,3,IJsbrand,Amsterdam,Tree,4.89658793336342,52.41934601304
433214,2023-07-05,09:14:46,20:30:48,11:16:02,2,Hendrik,Amsterdam,Tree,4.87170171654318,52.3750659281718
433216,2023-07-05,09:15:32,18:30:56,09:15:24,2,Teunis,Amsterdam,Tree,4.88112439884262,52.3845346761039
433217,2023-07-05,09:15:45,11:21:51,02:06:06,2,Teunis,Amsterdam,Tree,4.84220496639397,52.3638249811271
433220,2023-07-05,09:16:42,11:08:36,01:51:54,2,Dirk,Amsterdam,Building,4.89168446082558,52.3596384346704
433221,2023-07-05,09:16:55,11:07:01,01:50:06,2,Zebra,Amsterdam,Tree,4.96159992886836,52.3908549678858
433222,2023-07-05,09:19:40,11:33:07,02:13:27,2,Hendrik,Amsterdam,Tree,4.87289633430471,52.365759839749
433223,2023-07-05,09:17:05,11:07:19,01:50:14,2,IJsbrand,Amsterdam,Building,4.89841438120426,52.4056923603493
433226,2023-07-05,09:18:35,12:09:26,02:50:51,3,Osdorp,Amsterdam,Tree,4.82018544999416,52.3796838193506
433231,2023-07-05,09:19:46,10:32:08,01:12:22,2,Victor,Amsterdam,Tree,4.93627546677818,52.3632320103332
433232,2023-07-05,09:19:48,12:09:39,02:49:51,3,Victor,Amsterdam,Tree,4.95082116709937,52.3665670248926
433233,2023-07-05,09:19:50,18:32:40,09:12:50,2,Osdorp,Amsterdam,Tree,4.82429986990488,52.3633187731392
433234,2023-07-05,09:26:32,10:09:13,00:42:41,1,Zebra,Amsterdam,Tree,4.9608854804015,52.3918230633982
433236,2023-07-05,09:21:09,10:08:51,00:47:42,2,Teunis,Amsterdam,Building,4.87700679633174,52.3887861627342
433238,2023-07-05,09:21:28,17:24:51,08:03:23,2,Teunis,Amsterdam,Tree,4.88381814587711,52.387907552682
433241,2023-07-05,09:25:06,17:40:24,08:15:18,2,GBA,Amsterdam,Tree,4.85314319755343,52.3991516213847
433242,2023-07-05,09:25:26,12:28:08,03:02:42,2,Anton,Amsterdam,Tree,4.99043178643538,52.3159258082106
433245,2023-07-05,09:42:43,11:30:51,01:48:08,2,Diemen,Amsterdam,Tree,4.96077626118077,52.3497154131982
433248,2023-07-05,09:29:26,18:06:33,08:37:07,2,Dirk,Amsterdam,Unknown,4.87949269900076,52.3564230885246
433250,2023-07-05,09:24:06,20:24:56,11:00:50,2,Willem,Amsterdam,Tree,4.90663401368381,52.357803656069
433252,2023-07-05,09:25:00,20:47:03,11:22:03,2,Hendrik,Amsterdam,Tree,4.87731192183498,52.3648082643147
433253,2023-07-05,09:25:07,16:13:21,06:48:14,3,Zebra,Amsterdam,Tree,4.95464302316619,52.3947214130951
433255,2023-07-05,09:25:17,17:01:33,07:36:16,3,Victor,Amsterdam,Tree,4.91655445497668,52.3608454115066
433257,2023-07-05,12:14:46,17:48:39,05:33:53,2,Teunis,Amsterdam,Building,4.875230074484,52.3823612805971
433261,2023-07-05,09:29:46,10:14:17,00:44:31,2,Victor,Amsterdam,Unknown,4.93872449610148,52.3489778121544
433262,2023-07-05,09:27:36,18:39:17,09:11:41,2,Dirk,Amsterdam,Tree,4.88642006213222,52.3474199085296
433263,2023-07-05,09:26:57,14:58:46,05:31:49,2,Dirk,Amsterdam,Tree,4.89113282111859,52.3656489145061
433265,2023-07-05,09:27:30,18:38:17,09:10:47,2,Osdorp,Amsterdam,Tree,4.79103017641257,52.3459532354685
433266,2023-07-05,09:29:17,15:12:29,05:43:12,2,Hendrik,Amsterdam,Tree,4.88209888456929,52.3699068491644
433269,2023-07-05,09:28:43,09:52:18,00:23:35,2,Dirk,Amsterdam,Tree,4.89095654344066,52.3656571634827
433272,2023-07-05,09:28:42,10:47:04,01:18:22,2,GBA,Amsterdam,Tree,4.82868238865399,52.4105340656121
433273,2023-07-05,09:29:20,10:08:30,00:39:10,2,Dirk,Amsterdam,Tree,4.88276575773136,52.3487076154177
433280,2023-07-05,09:29:24,17:49:47,08:20:23,2,Victor,Amsterdam,Tree,4.91194925662652,52.3590564325786
433281,2023-07-05,09:30:26,16:12:53,06:42:27,2,Osdorp,Amsterdam,Tree,4.80388217400808,52.3596517750979
433284,2023-07-05,09:30:30,18:43:23,09:12:53,2,Willem,Amsterdam,Tree,4.91499896549684,52.3525075961212
433285,2023-07-05,09:31:32,21:56:16,12:24:44,3,Osdorp,Amsterdam,Tree,4.82979322846003,52.3771409673936
433288,2023-07-05,09:36:45,17:11:16,07:34:31,2,Pieter,Amsterdam,Tree,4.82763742879306,52.3512909735809
433290,2023-07-05,09:34:13,16:49:16,07:15:03,2,Amstelveen,Amstelveen,Building,4.86718660078674,52.3104959622757
433295,2023-07-05,09:32:50,12:20:50,02:48:00,2,Nico,Amsterdam,Tree,4.90290482617301,52.3645831776093
433296,2023-07-05,09:37:31,10:45:49,01:08:18,2,Aalsmeer,Aalsmeer,Tree,4.76248889942249,52.2560346430678
433297,2023-07-05,09:35:44,12:27:55,02:52:11,2,Anton,Amsterdam,Tree,5.00645459427093,52.3509317007313
433299,2023-07-05,09:37:35,12:10:27,02:32:52,3,Hendrik,Amsterdam,Tree,4.88958112365559,52.3796362686638
433302,2023-07-05,09:39:02,14:36:54,04:57:52,2,Hendrik,Amsterdam,Building,4.88835777913565,52.3774111594043
433305,2023-07-05,09:39:45,18:06:08,08:26:23,2,Nico,Amsterdam,Tree,4.89847811201598,52.3705957433372
433307,2023-07-05,09:41:02,22:45:55,13:04:53,2,Teunis,Amsterdam,Tree,4.87156960616153,52.3927441615068
433312,2023-07-05,09:40:47,14:01:35,04:20:48,3,Amstelveen,Amstelveen,Tree,4.85791722081101,52.321725588571
433313,2023-07-05,09:40:04,16:01:32,06:21:28,2,IJsbrand,Amsterdam,Tree,4.87735896949694,52.4169190637718
433317,2023-07-05,09:40:54,12:40:06,02:59:12,2,Victor,Amsterdam,Tree,4.93761122351418,52.3560109736839
433320,2023-07-05,09:42:56,17:54:55,08:11:59,2,Zaandam-Prinsbernardplein,Amsterdam,Tree,4.8619692784102,52.4280504373635
433322,2023-07-05,09:45:16,09:45:16,00:00:00,2,Hendrik,Amsterdam,Tree,4.85604111344644,52.3657663075497
433325,2023-07-05,09:43:56,12:03:06,02:19:10,3,GBA,Amsterdam,Tree,4.73806682456894,52.4190958914488
433327,2023-07-05,09:44:35,09:48:57,00:04:22,2,Diemen,Amsterdam,Tree,4.94660960245334,52.3397231006559
433331,2023-07-05,09:47:41,17:48:57,08:01:16,2,Amstelveen,Amsterdam,Unknown,4.86905089395277,52.3279315240605
433335,2023-07-05,09:50:34,15:56:32,06:05:58,3,Teunis,Amsterdam,Tree,4.84206025933566,52.3815751024887
433338,2023-07-05,09:55:14,13:30:28,03:35:14,2,Nico,Amsterdam,Tree,4.90376772827399,52.3729722374567
433340,2023-07-05,09:48:40,18:07:39,08:18:59,2,Zebra,Amsterdam,Tree,4.93414254668539,52.3952649234757
433341,2023-07-05,09:48:53,19:49:05,10:00:12,2,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.88737052181546,52.3764003733346
433341,2023-07-05,09:48:53,19:49:05,10:00:12,2,Hendrik,Amsterdam,Tree,4.88737052181546,52.3764003733346
433343,2023-07-05,09:50:46,16:40:43,06:49:57,2,Amstelveen,Amstelveen,Tree,4.86296875342419,52.316256520718
433344,2023-07-05,09:51:01,11:07:45,01:16:44,2,Osdorp,Amsterdam,Tree,4.8112839128046,52.3797846638581
433347,2023-07-05,09:52:02,14:34:27,04:42:25,2,Nico,Amsterdam,Tree,4.92874485512175,52.3872990685929
433348,2023-07-05,09:52:22,12:11:13,02:18:51,3,Nico,Amsterdam,Tree,4.91966518302811,52.3735303994935
433352,2023-07-05,09:53:32,15:34:35,05:41:03,3,Hendrik,Amsterdam,Tree,4.87254110706437,52.3698027746343
433360,2023-07-05,09:57:29,11:02:19,01:04:50,2,Hendrik,Amsterdam,Unknown,4.87347287978618,52.3679553493744
433364,2023-07-05,09:56:05,10:55:41,00:59:36,2,Pieter,Amsterdam,Tree,4.86035312572571,52.3476033411691
433366,2023-07-05,10:01:20,17:56:42,07:55:22,NULL,Hendrik,Amsterdam,Building,4.88594814704544,52.3658158190514
433372,2023-07-05,10:00:14,15:24:29,05:24:15,5,Amstelveen,Amstelveen,Tree,4.85338519436194,52.2936271868706
433375,2023-07-05,10:00:03,17:57:25,07:57:22,3,Teunis,Amsterdam,Tree,4.85517020254194,52.3918627385771
433378,2023-07-05,09:59:52,18:12:46,08:12:54,2,IJsbrand,Amsterdam,Tree,4.90021188152741,52.4226504293966
433379,2023-07-05,10:01:02,16:00:19,05:59:17,2,IJsbrand,Amsterdam,Unknown,4.87436275821121,52.4154411481414
433384,2023-07-05,10:01:39,19:37:12,09:35:33,3,Willem,Amsterdam,Tree,4.90478833795005,52.3439370517571
433386,2023-07-05,10:03:09,14:13:54,04:10:45,2,Hendrik,Amsterdam,Tree,4.85993954284324,52.3638873200603
433389,2023-07-05,10:03:43,15:27:00,05:23:17,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.87702387422479,52.3630454274279
433389,2023-07-05,10:03:43,15:27:00,05:23:17,2,Dirk,Amsterdam,Tree,4.87702387422479,52.3630454274279
433392,2023-07-05,10:04:49,19:58:26,09:53:37,2,Hendrik,Amsterdam,Tree,4.88492436747024,52.3771360021444
433393,2023-07-05,10:05:57,22:17:20,12:11:23,2,Zebra,Amsterdam,Tree,4.92470085207893,52.41025576045
433394,2023-07-05,10:08:56,20:43:54,10:34:58,2,Victor,Amsterdam,Unknown,4.96526927017634,52.3695853275747
433395,2023-07-05,10:08:01,17:28:46,07:20:45,2,Teunis,Amsterdam,Tree,4.82485120192058,52.3835258569048
433397,2023-07-05,10:10:32,20:30:41,10:20:09,2,Pieter,Amsterdam,Tree,4.85026785591934,52.3611744865853
433398,2023-07-05,10:08:53,22:02:45,11:53:52,3,Hendrik,Amsterdam,Tree,4.88829469076867,52.3830192171443
433400,2023-07-05,10:07:45,17:35:37,07:27:52,2,Teunis,Amsterdam,Tree,4.84875978026966,52.3922921418114
433401,2023-07-05,10:10:20,17:41:42,07:31:22,3,Dirk,Amsterdam,Tree,4.86928030916574,52.3422231157792
433402,2023-07-05,10:09:37,20:34:23,10:24:46,2,Hendrik,Amsterdam,Tree,4.87625872665146,52.3631949190991
433403,2023-07-05,10:09:24,16:10:36,06:01:12,2,Dirk,Amsterdam,Tree,4.89795783828948,52.3591881778359
433406,2023-07-05,10:12:01,15:55:59,05:43:58,2,Diemen,Diemen,Tree,4.98287792120394,52.3418298606094
433409,2023-07-05,10:10:32,12:56:21,02:45:49,2,Victor,Amsterdam,Building,4.94445427180789,52.3513272028886
433409,2023-07-05,10:10:32,12:56:21,02:45:49,2,Victor,Amsterdam,Tree,4.94445427180789,52.3513272028886
433411,2023-07-05,10:11:42,21:57:49,11:46:07,3,Uithoorn,Uithoorn,Tree,4.83214950008195,52.2451384142805
433414,2023-07-05,10:12:05,11:08:08,00:56:03,1,Nico,Amsterdam,Tree,4.90445187999068,52.3708269675848
433417,2023-07-05,10:13:26,13:33:26,03:20:00,2,Dirk,Amsterdam,Tree,4.88149967863038,52.350337984599
433422,2023-07-05,10:14:11,10:55:29,00:41:18,2,Amstelveen,Amstelveen,Tree,4.83933255948549,52.2884847593563
433423,2023-07-05,10:17:06,12:27:38,02:10:32,2,Amstelveen,Amstelveen,Tree,4.84078467860857,52.2812382467328
433430,2023-07-05,10:16:57,23:15:57,12:59:00,2,Hendrik,Amsterdam,Tree,4.85902685026423,52.3628586485135
433431,2023-07-05,10:18:57,12:14:27,01:55:30,3,Willem,Amsterdam,Tree,4.8993788274133,52.3447687152391
433432,2023-07-05,10:18:52,12:14:14,01:55:22,3,Dirk,Amsterdam,Tree,4.87905843837953,52.3481974301926
433433,2023-07-05,10:18:24,15:57:43,05:39:19,2,Teunis,Amsterdam,Tree,4.85988691155874,52.3806671773486
433439,2023-07-05,10:19:51,11:11:42,00:51:51,2,Teunis,Amsterdam,Tree,4.85783597349519,52.3802266163451
433441,2023-07-05,10:23:40,22:27:55,12:04:15,5,Zebra,Amsterdam,Tree,4.96084774449821,52.3514413112913
433443,2023-07-05,10:21:02,20:50:32,10:29:30,2,Teunis,Amsterdam,"Fence, Road signs, Scaffolding",4.88076482940915,52.3877237695332
433444,2023-07-05,10:22:14,22:28:18,12:06:04,5,Diemen,Diemen,"Fence, Road signs, Scaffolding",4.96626167601893,52.3408192309978
433444,2023-07-05,10:22:14,22:28:18,12:06:04,5,Diemen,Diemen,Tree,4.96626167601893,52.3408192309978
433445,2023-07-05,10:22:42,21:18:25,10:55:43,2,Hendrik,Amsterdam,Tree,4.87012970869869,52.3726054261029
433447,2023-07-05,10:24:25,12:14:40,01:50:15,3,Hendrik,Amsterdam,Tree,4.87383050107831,52.3789219178945
433448,2023-07-05,10:23:54,11:07:57,00:44:03,2,Aalsmeer,Aalsmeer,Tree,4.76274785203062,52.2647184116829
433450,2023-07-05,10:24:21,12:19:34,01:55:13,2,Teunis,Amsterdam,Tree,4.8829999397444,52.3888118284913
433453,2023-07-05,10:25:37,11:09:10,00:43:33,2,Aalsmeer,Aalsmeer,Tree,4.79039936156959,52.2782443308874
433455,2023-07-05,10:27:34,10:45:06,00:17:32,1,Hendrik,Amsterdam,Tree,4.88918657333101,52.3886133125894
433457,2023-07-05,10:28:08,16:10:29,05:42:21,2,Zebra,Amsterdam,Tree,4.99206438965354,52.3566186873043
433460,2023-07-05,10:29:48,10:42:32,00:12:44,2,Diemen,Diemen,Tree,4.96388570924393,52.3406939161452
433465,2023-07-05,10:31:23,12:23:35,01:52:12,2,Amstelveen,Amstelveen,Tree,4.87014326690088,52.2907985679775
433470,2023-07-05,10:32:29,22:46:45,12:14:16,2,Osdorp,Amsterdam,Tree,4.80155018712988,52.3550385091663
433471,2023-07-05,10:32:33,19:05:54,08:33:21,2,Pieter,Amsterdam,Tree,4.85363116903879,52.3610548774014
433473,2023-07-05,10:33:41,16:19:38,05:45:57,2,Osdorp,Amsterdam,Tree,4.79086040123122,52.3564052082425
433475,2023-07-05,10:36:37,18:11:55,07:35:18,2,Hendrik,Amsterdam,Building,4.87815426055179,52.3694495567917
433476,2023-07-05,10:35:51,12:02:14,01:26:23,2,Aalsmeer,Aalsmeer,Tree,4.77532525706683,52.2726127139057
433477,2023-07-05,10:36:46,13:37:42,03:00:56,2,Pieter,Amsterdam,Tree,4.85293688800544,52.361411256225
433480,2023-07-05,10:39:13,13:06:38,02:27:25,3,Dirk,Amsterdam,Tree,4.87887856528281,52.3626219943194
433482,2023-07-05,10:41:45,13:57:26,03:15:41,2,Willem,Amsterdam,Tree,4.9003424936678,52.3478914332917
433484,2023-07-05,10:39:47,17:02:48,06:23:01,2,Pieter,Amsterdam,Tree,4.85694495716903,52.3454220663307
433485,2023-07-05,10:41:09,12:20:04,01:38:55,1,Hendrik,Amsterdam,Tree,4.87979623421703,52.3709575544779
433487,2023-07-05,10:42:12,16:41:37,05:59:25,3,Zebra,Amsterdam,Tree,4.99725320425943,52.3558090255008
433488,2023-07-05,10:42:31,19:41:11,08:58:40,3,Willem,Amsterdam,Tree,4.90544661574998,52.3495391003785
433491,2023-07-05,10:46:58,21:46:32,10:59:34,2,Hendrik,Amsterdam,Tree,4.8566561202421,52.3659038813765
433495,2023-07-05,10:49:00,15:27:21,04:38:21,2,Hendrik,Amsterdam,Tree,4.85972101269593,52.3723887462751
433498,2023-07-05,10:52:00,22:12:22,11:20:22,3,IJsbrand,Amsterdam,Tree,4.91723421279534,52.4033867899974
433500,2023-07-05,10:52:57,13:12:47,02:19:50,2,Nico,Amsterdam,Tree,4.90030820703892,52.3764363025332
433501,2023-07-05,10:53:38,11:54:43,01:01:05,2,Willem,Amsterdam,"Fence, Road signs, Scaffolding",4.89280349327467,52.3395734662681
433507,2023-07-05,11:02:46,18:25:15,07:22:29,2,Willem,Amsterdam,Tree,4.91505604867415,52.3526606152779
433509,2023-07-05,11:02:17,20:12:13,09:09:56,2,GBA,Amsterdam,Unknown,4.79680228659429,52.3875326879812
433513,2023-07-05,11:07:10,11:55:53,00:48:43,2,Willem,Amsterdam,Tree,4.90094855157418,52.334097711235
433517,2023-07-05,11:09:31,22:54:14,11:44:43,2,Hendrik,Amsterdam,Tree,4.89163699462009,52.3809750690477
433518,2023-07-05,11:13:12,16:05:42,04:52:30,4,Driemond,Amsterdam,Tree,5.01785514456037,52.3037283355904
433520,2023-07-05,11:17:25,11:35:29,00:18:04,2,Hendrik,Amsterdam,Tree,4.88998267744737,52.3896682161311
433521,2023-07-05,11:17:23,12:44:45,01:27:22,1,IJsbrand,Amsterdam,Tree,4.88814014834242,52.4202364597943
433522,2023-07-05,11:19:09,11:44:25,00:25:16,3,Weesp,Amsterdam,Tree,5.04263441044302,52.3016730113981
433525,2023-07-05,11:22:29,17:49:12,06:26:43,2,Zebra,Amsterdam,Tree,4.94860923092774,52.401691602419
433529,2023-07-05,11:24:44,13:30:52,02:06:08,2,Osdorp,Amsterdam,Tree,4.78386532035694,52.3505007162596
